user,hashtag,tweet_id,date
yenahamegan,Pyeongchang2018,963354231087362048,Tue Feb 13 10:08:41 +0000 2018
yenahamegan,Olympics,963354231087362048,Tue Feb 13 10:08:41 +0000 2018
yenahamegan,BTS,963354231087362048,Tue Feb 13 10:08:41 +0000 2018
RickR415,Curling,963354030469795840,Tue Feb 13 10:07:53 +0000 2018
RickR415,Olympics,963354030469795840,Tue Feb 13 10:07:53 +0000 2018
ukoqkgOgeh6BnM1,알티당_마음당_공개,963353065947410432,Tue Feb 13 10:04:03 +0000 2018
21champ,쇼트트랙,963352428950315008,Tue Feb 13 10:01:31 +0000 2018
21champ,평창올림픽,963352428950315008,Tue Feb 13 10:01:31 +0000 2018
21champ,olympics,963352428950315008,Tue Feb 13 10:01:31 +0000 2018
IIHFHockey,CAN,963351797149483013,Tue Feb 13 09:59:01 +0000 2018
IIHFHockey,PyeongChang2018,963351797149483013,Tue Feb 13 09:59:01 +0000 2018
IIHFHockey,IceHockey,963351797149483013,Tue Feb 13 09:59:01 +0000 2018
IIHFHockey,FIN,963351797149483013,Tue Feb 13 09:59:01 +0000 2018
sd_9412,iHeartAwards,963351568669011973,Tue Feb 13 09:58:06 +0000 2018
sd_9412,BestFanArmy,963351568669011973,Tue Feb 13 09:58:06 +0000 2018
