user,mention,tweet_id,date
netcall1224,jammsuni,963346729788522496,Tue Feb 13 09:38:53 +0000 2018
fergyrg,ManonGilbert,963345905511362561,Tue Feb 13 09:35:36 +0000 2018
fergyrg,alex_harvey,963345905511362561,Tue Feb 13 09:35:36 +0000 2018
fergyrg,cccski,963345905511362561,Tue Feb 13 09:35:36 +0000 2018
fergyrg,FISCrossCountry,963345905511362561,Tue Feb 13 09:35:36 +0000 2018
IIHFHockey,riikkavalila,963345823911178240,Tue Feb 13 09:35:17 +0000 2018
IIHFHockey,leijonat,963345823911178240,Tue Feb 13 09:35:17 +0000 2018
IIHFHockey,HC_Women,963345823911178240,Tue Feb 13 09:35:17 +0000 2018
ianlogan_65,youtholympics,963345781120843776,Tue Feb 13 09:35:06 +0000 2018
netcall1224,Vacance__,963345771167850496,Tue Feb 13 09:35:04 +0000 2018
kwlee58,oisoo,963345697935208448,Tue Feb 13 09:34:47 +0000 2018
LVLZ_Rupin,neolive3416,963345456502775808,Tue Feb 13 09:33:49 +0000 2018
suebfhe,weareoneEXO,963345264701407232,Tue Feb 13 09:33:03 +0000 2018
fergyrg,pyeongchang2018,963345023713464329,Tue Feb 13 09:32:06 +0000 2018
fergyrg,FISCrossCountry,963345023713464329,Tue Feb 13 09:32:06 +0000 2018
fergyrg,cccski,963345023713464329,Tue Feb 13 09:32:06 +0000 2018
2012BTOB_LIGHT,btob2mh,963344991337684992,Tue Feb 13 09:31:58 +0000 2018
newmungmung2,filmchefsohyun,963344894327537664,Tue Feb 13 09:31:35 +0000 2018
Villekongas,RmHakola,963344766531334144,Tue Feb 13 09:31:05 +0000 2018
SkySportsLia,Elise_Christie,963344630703009793,Tue Feb 13 09:30:32 +0000 2018
evan9543,jtkim1013,963344610541137921,Tue Feb 13 09:30:27 +0000 2018
ppptec,ppptec,963344525535178753,Tue Feb 13 09:30:07 +0000 2018
hb0719,sydbris,963344399584260096,Tue Feb 13 09:29:37 +0000 2018
fountaintin,neolive3416,963344295695495168,Tue Feb 13 09:29:12 +0000 2018
candyjiae_love,neolive3416,963344250610991104,Tue Feb 13 09:29:02 +0000 2018
lily_yana0708,hightaec,963344221947047936,Tue Feb 13 09:28:55 +0000 2018
hb0719,DivaSoul3,963344153416355840,Tue Feb 13 09:28:38 +0000 2018
vrbllk,hightaec,963344147649241093,Tue Feb 13 09:28:37 +0000 2018
cherylpounder,KateBeirness,963344084411625472,Tue Feb 13 09:28:22 +0000 2018
2012BTOB_LIGHT,btobcar,963343913716146177,Tue Feb 13 09:27:41 +0000 2018
qkfrhkdwk,neolive3416,963343804899082240,Tue Feb 13 09:27:15 +0000 2018
EllyOldroyd,TeamGB,963343777669591040,Tue Feb 13 09:27:09 +0000 2018
EllyOldroyd,Elise_Christie,963343777669591040,Tue Feb 13 09:27:09 +0000 2018
shanebishop,dateline_keith,963343763304275968,Tue Feb 13 09:27:05 +0000 2018
shanebishop,RutledgeWood,963343763304275968,Tue Feb 13 09:27:05 +0000 2018
hb0719,baegopa365,963343730961874944,Tue Feb 13 09:26:58 +0000 2018
HyoSeon1004,MarkusFeehily,963343344242802688,Tue Feb 13 09:25:25 +0000 2018
HyoSeon1004,jginorton,963343344242802688,Tue Feb 13 09:25:25 +0000 2018
hb0719,leejongsul78,963343209869975553,Tue Feb 13 09:24:53 +0000 2018
prlawless1,CBCOlympics,963343166865731585,Tue Feb 13 09:24:43 +0000 2018
prlawless1,HC_Women,963343166865731585,Tue Feb 13 09:24:43 +0000 2018
JeuneGuillou,photos24x36,963343079607382016,Tue Feb 13 09:24:22 +0000 2018
candy_Daehwi,woomocha,963342857665785856,Tue Feb 13 09:23:29 +0000 2018
candy_Daehwi,mamel_dh,963342777747619840,Tue Feb 13 09:23:10 +0000 2018
emmaworkout,other_bump__1,963342653910695936,Tue Feb 13 09:22:41 +0000 2018
ririiiiiw,hightaec,963342569575915521,Tue Feb 13 09:22:21 +0000 2018
CBCharlsie,Speedskater01,963342303271137280,Tue Feb 13 09:21:17 +0000 2018
yugle_yu,veryhaaaaapy,963341985867120640,Tue Feb 13 09:20:02 +0000 2018
dlwodnjs1005,KNKOfficialYNB,963341961670180864,Tue Feb 13 09:19:56 +0000 2018
cleoppa,ppptec,963341721659559937,Tue Feb 13 09:18:59 +0000 2018
BBCAlLamont,mrewanmurray,963341651929284608,Tue Feb 13 09:18:42 +0000 2018
GadiNBC,itsyahboi_dylan,963341308692590592,Tue Feb 13 09:17:20 +0000 2018
hjpaak,kellyjinlee,963340767858077696,Tue Feb 13 09:15:11 +0000 2018
netcall1224,jammsuni,963340683103715328,Tue Feb 13 09:14:51 +0000 2018
cloud8944,soogood88,963340647473209344,Tue Feb 13 09:14:43 +0000 2018
GadiNBC,Adaripp,963340314705461248,Tue Feb 13 09:13:23 +0000 2018
GadiNBC,NBCSports,963340314705461248,Tue Feb 13 09:13:23 +0000 2018
colon1st,RootFarmHub,963339440297934848,Tue Feb 13 09:09:55 +0000 2018
netcall1224,Vacance__,963339227596386304,Tue Feb 13 09:09:04 +0000 2018
lovedyou907,SUNGJINOPPA,963339023933566976,Tue Feb 13 09:08:15 +0000 2018
HY_4328,Hicaru_me2,963339015792422914,Tue Feb 13 09:08:13 +0000 2018
HY_4328,Hicaru_me2,963338800503037952,Tue Feb 13 09:07:22 +0000 2018
ic_jt_,ic_juliatomita,963338433664962560,Tue Feb 13 09:05:55 +0000 2018
HiDaLi_DH,ONOO59,963338061055639552,Tue Feb 13 09:04:26 +0000 2018
dudnjs0105,___B__note,963337969884016640,Tue Feb 13 09:04:04 +0000 2018
RnZm6YsdalxXPHK,hightaec,963337891702226944,Tue Feb 13 09:03:45 +0000 2018
LuohX2,leenochigggg,963337759313207296,Tue Feb 13 09:03:14 +0000 2018
PimSedee,vincwie,963337257762435072,Tue Feb 13 09:01:14 +0000 2018
PimSedee,telegraaf,963337257762435072,Tue Feb 13 09:01:14 +0000 2018
chbj709,hjpaak,963336910042169344,Tue Feb 13 08:59:51 +0000 2018
6rFLE8W4UYQuIcI,BTS_twt,963336695415324672,Tue Feb 13 08:59:00 +0000 2018
other_bump__1,mtwarp26,963336653354942464,Tue Feb 13 08:58:50 +0000 2018
6rFLE8W4UYQuIcI,BTS_twt,963336592730374144,Tue Feb 13 08:58:36 +0000 2018
6rFLE8W4UYQuIcI,BTS_twt,963336458177097728,Tue Feb 13 08:58:04 +0000 2018
jayjayboske,BitsOfNaaz,963336455425687552,Tue Feb 13 08:58:03 +0000 2018
xnaud1,Sys7176,963336400757075968,Tue Feb 13 08:57:50 +0000 2018
6rFLE8W4UYQuIcI,BTS_twt,963336314295803904,Tue Feb 13 08:57:29 +0000 2018
Rosenrasande,PerKallgren,963336308859944960,Tue Feb 13 08:57:28 +0000 2018
Rosenrasande,69Abris,963336308859944960,Tue Feb 13 08:57:28 +0000 2018
6rFLE8W4UYQuIcI,BTS_twt,963336116014276610,Tue Feb 13 08:56:42 +0000 2018
kjy24k,lalapesto,963336088096980992,Tue Feb 13 08:56:35 +0000 2018
kjy24k,hellopolicy,963336088096980992,Tue Feb 13 08:56:35 +0000 2018
GARSIDEK,ToriSheehan15,963335973558935559,Tue Feb 13 08:56:08 +0000 2018
GARSIDEK,AlanShipnuck,963335973558935559,Tue Feb 13 08:56:08 +0000 2018
GARSIDEK,chloekimsnow,963335973558935559,Tue Feb 13 08:56:08 +0000 2018
jinse31,sdh4337,963335735054016512,Tue Feb 13 08:55:11 +0000 2018
iamjoonlee,sinnertay,963335343377334272,Tue Feb 13 08:53:38 +0000 2018
Maude_Richon,swissfreeski,963335031686131712,Tue Feb 13 08:52:24 +0000 2018
KHOLMESlive,GadiNBC,963335009598783488,Tue Feb 13 08:52:18 +0000 2018
ajelea,isockwon,963334774302523395,Tue Feb 13 08:51:22 +0000 2018
ajelea,People21STalk,963334774302523395,Tue Feb 13 08:51:22 +0000 2018
ajelea,2018_gr_nc,963334774302523395,Tue Feb 13 08:51:22 +0000 2018
tymk7108,chu_eunmiya,963334603225292800,Tue Feb 13 08:50:41 +0000 2018
2018press,YouTube,963334498615201792,Tue Feb 13 08:50:17 +0000 2018
colon1st,histy_00,963334384295206913,Tue Feb 13 08:49:49 +0000 2018
colon1st,T0MA__XD,963334298920038401,Tue Feb 13 08:49:29 +0000 2018
GadiNBC,casey_silvestri,963333770127425536,Tue Feb 13 08:47:23 +0000 2018
colon1st,T0MA__XD,963333696961982464,Tue Feb 13 08:47:05 +0000 2018
colon1st,histy_00,963333670521065472,Tue Feb 13 08:46:59 +0000 2018
tymk7108,chu_eunmiya,963333562450653184,Tue Feb 13 08:46:33 +0000 2018
BadDemoMonkey,dacrayz,963333549251215361,Tue Feb 13 08:46:30 +0000 2018
netcall1224,monbebe15514,963333520499159040,Tue Feb 13 08:46:23 +0000 2018
GadiNBC,casey_silvestri,963333421366824962,Tue Feb 13 08:46:00 +0000 2018
GadiNBC,casey_silvestri,963333421366824962,Tue Feb 13 08:46:00 +0000 2018
netcall1224,monbebe15514,963333159193489408,Tue Feb 13 08:44:57 +0000 2018
reneknottsports,MarkHRPh,963333142277861376,Tue Feb 13 08:44:53 +0000 2018
athraa_92_,hightaec,963333076272209920,Tue Feb 13 08:44:37 +0000 2018
netcall1224,Vacance__,963333036942139397,Tue Feb 13 08:44:28 +0000 2018
Nebulous_Sakura,kussun_yeo,963332939084787713,Tue Feb 13 08:44:05 +0000 2018
Nebulous_Sakura,dys01048,963332939084787713,Tue Feb 13 08:44:05 +0000 2018
Nebulous_Sakura,pagnewcham2,963332939084787713,Tue Feb 13 08:44:05 +0000 2018
Nebulous_Sakura,Hai_iro_usagi,963332939084787713,Tue Feb 13 08:44:05 +0000 2018
PIB8gcL7vKEhuZM,Army49333395,963332802077798400,Tue Feb 13 08:43:32 +0000 2018
PIB8gcL7vKEhuZM,BTSencourage,963332802077798400,Tue Feb 13 08:43:32 +0000 2018
PIB8gcL7vKEhuZM,BTS_twt,963332802077798400,Tue Feb 13 08:43:32 +0000 2018
PIB8gcL7vKEhuZM,BTS_twt,963332802077798400,Tue Feb 13 08:43:32 +0000 2018
PIB8gcL7vKEhuZM,BTS,963332802077798400,Tue Feb 13 08:43:32 +0000 2018
PIB8gcL7vKEhuZM,bangtan,963332802077798400,Tue Feb 13 08:43:32 +0000 2018
doctorjin_kr,woo2day6715,963332712172961793,Tue Feb 13 08:43:11 +0000 2018
doctorjin_kr,doctorjin_kr,963332712172961793,Tue Feb 13 08:43:11 +0000 2018
woo2day6715,doctorjin_kr,963332667470049280,Tue Feb 13 08:43:00 +0000 2018
woo2day6715,doctorjin_kr,963332535366201344,Tue Feb 13 08:42:28 +0000 2018
minseo03712,2012BTOB_LIGHT,963332370878222336,Tue Feb 13 08:41:49 +0000 2018
vankayak,DNBsports,963332252741586945,Tue Feb 13 08:41:21 +0000 2018
vankayak,imortimer,963332252741586945,Tue Feb 13 08:41:21 +0000 2018
vankayak,MarkOldershaw,963332252741586945,Tue Feb 13 08:41:21 +0000 2018
vankayak,Gab_Beau_Sev,963332252741586945,Tue Feb 13 08:41:21 +0000 2018
Dalke97,Chinny_Eagle,963332231371546624,Tue Feb 13 08:41:16 +0000 2018
netcall1224,monbebe15514,963332189474603008,Tue Feb 13 08:41:06 +0000 2018
icerjj,nulimen1,963332115445161985,Tue Feb 13 08:40:48 +0000 2018
Dodenjblanco,PoojaMedia,963332107266416641,Tue Feb 13 08:40:46 +0000 2018
Dodenjblanco,BetCodes,963332107266416641,Tue Feb 13 08:40:46 +0000 2018
Rorschach0220,ppptec,963331880140484608,Tue Feb 13 08:39:52 +0000 2018
slimqq1,BBAWD2,963331848465137664,Tue Feb 13 08:39:45 +0000 2018
biskahrdl,ppptec,963331761378750464,Tue Feb 13 08:39:24 +0000 2018
Nebulous_Sakura,kussun_yeo,963331663852847104,Tue Feb 13 08:39:01 +0000 2018
Nebulous_Sakura,dys01048,963331663852847104,Tue Feb 13 08:39:01 +0000 2018
Nebulous_Sakura,pagnewcham2,963331663852847104,Tue Feb 13 08:39:01 +0000 2018
Nebulous_Sakura,Hai_iro_usagi,963331663852847104,Tue Feb 13 08:39:01 +0000 2018
WillemFerwerda,OlympicsPFGC,963331635268603905,Tue Feb 13 08:38:54 +0000 2018
naj_mee93,MaisyMustapa,963331451767803904,Tue Feb 13 08:38:10 +0000 2018
khsad67,ppptec,963331395660599296,Tue Feb 13 08:37:57 +0000 2018
woo2day6715,doctorjin_kr,963331391520874496,Tue Feb 13 08:37:56 +0000 2018
CherylPreheim,pyeongchang2018,963331117213368320,Tue Feb 13 08:36:50 +0000 2018
yanickbourdon,VictorMJ73,963331077946466304,Tue Feb 13 08:36:41 +0000 2018
LUHEN_RQ,badapple990,963331059780694016,Tue Feb 13 08:36:37 +0000 2018
tltlgksskf,ppptec,963330993376477189,Tue Feb 13 08:36:21 +0000 2018
Hansrug,telesport,963330981707972609,Tue Feb 13 08:36:18 +0000 2018
Hansrug,telegraaf,963330981707972609,Tue Feb 13 08:36:18 +0000 2018
Hansrug,telesport,963330981707972609,Tue Feb 13 08:36:18 +0000 2018
Hansrug,sjinkieknegt,963330981707972609,Tue Feb 13 08:36:18 +0000 2018
AllBuss,korail1899,963330891970998277,Tue Feb 13 08:35:57 +0000 2018
woo2day6715,doctorjin_kr,963330794423922688,Tue Feb 13 08:35:33 +0000 2018
woo2day6715,Misty_ojingjing,963330794423922688,Tue Feb 13 08:35:33 +0000 2018
woo2day6715,Sharon_game_,963330794423922688,Tue Feb 13 08:35:33 +0000 2018
woo2day6715,LeeDR0,963330794423922688,Tue Feb 13 08:35:33 +0000 2018
magicircle,ppptec,963330770998779904,Tue Feb 13 08:35:28 +0000 2018
ScottyChag,SBekovic,963330329778900992,Tue Feb 13 08:33:43 +0000 2018
ScottyChag,TonyAndracki23,963330329778900992,Tue Feb 13 08:33:43 +0000 2018
ScottyChag,leilarahimi,963330329778900992,Tue Feb 13 08:33:43 +0000 2018
ScottyChag,Kevin_NBCS,963330329778900992,Tue Feb 13 08:33:43 +0000 2018
ScottyChag,JustinmONeil,963330329778900992,Tue Feb 13 08:33:43 +0000 2018
ScottyChag,paul_aspan,963330329778900992,Tue Feb 13 08:33:43 +0000 2018
ScottyChag,danniwysocki,963330329778900992,Tue Feb 13 08:33:43 +0000 2018
sunsun47498734,slimqq1,963330145867087872,Tue Feb 13 08:32:59 +0000 2018
E2kNKmOQtpJPkAk,your_point_lips,963329994247127041,Tue Feb 13 08:32:23 +0000 2018
colon1st,R_Pann,963329893068021760,Tue Feb 13 08:31:58 +0000 2018
redmuu,gwfire119,963329721936179200,Tue Feb 13 08:31:18 +0000 2018
change_lane,hjpaak,963329542772305920,Tue Feb 13 08:30:35 +0000 2018
NYiHKwOZfaZ3fRd,Sys7176,963329407405277184,Tue Feb 13 08:30:03 +0000 2018
MFO0dHMKKao5qyL,slimqq1,963329312580448257,Tue Feb 13 08:29:40 +0000 2018
LUHEN_RQ,shutterkwang,963329134091890688,Tue Feb 13 08:28:58 +0000 2018
SRfagge,pwidbark,963328934392688641,Tue Feb 13 08:28:10 +0000 2018
CNUM_2,y8nZ2WDlC7V179B,963328725893828613,Tue Feb 13 08:27:20 +0000 2018
CNUM_2,CNUM_2,963328725893828613,Tue Feb 13 08:27:20 +0000 2018
CNUM_2,L0VESICK_XXX,963328725893828613,Tue Feb 13 08:27:20 +0000 2018
LUHEN_RQ,badapple990,963328648861270016,Tue Feb 13 08:27:02 +0000 2018
ErinRooneye,TriRyanAshton,963328616439341057,Tue Feb 13 08:26:54 +0000 2018
redmuu,gwfire119,963328465943408640,Tue Feb 13 08:26:18 +0000 2018
LUHEN_RQ,shutterkwang,963328371135471616,Tue Feb 13 08:25:56 +0000 2018
redmuu,gwfire119,963327955957989376,Tue Feb 13 08:24:17 +0000 2018
hwasa8,slimqq1,963327883723685888,Tue Feb 13 08:23:59 +0000 2018
rbqmffl0523,wjsy0925,963326806647488512,Tue Feb 13 08:19:43 +0000 2018
rbqmffl0523,uTACpKWpG6IL7XE,963326806647488512,Tue Feb 13 08:19:43 +0000 2018
asd699730,JJHON_C,963326740360716288,Tue Feb 13 08:19:27 +0000 2018
lhj0208,suedeouk,963326526765715456,Tue Feb 13 08:18:36 +0000 2018
lhj0208,_xxxkkkk,963326526765715456,Tue Feb 13 08:18:36 +0000 2018
lhj0208,moonlitterrace,963326526765715456,Tue Feb 13 08:18:36 +0000 2018
iamjoonlee,bruce_arthur,963326502891749376,Tue Feb 13 08:18:30 +0000 2018
iamjoonlee,trenni,963326502891749376,Tue Feb 13 08:18:30 +0000 2018
PaulGerke,ajuarezbsu,963326242836508673,Tue Feb 13 08:17:28 +0000 2018
VasilyKonov,KazakovIlya1,963326102776070144,Tue Feb 13 08:16:55 +0000 2018
VasilyKonov,VStognienko,963326102776070144,Tue Feb 13 08:16:55 +0000 2018
LynnRutherford,ohmaiquad,963325975650971648,Tue Feb 13 08:16:24 +0000 2018
LynnRutherford,ohmaiquad,963325854959902720,Tue Feb 13 08:15:56 +0000 2018
hayoung0098,thesaem,963325854322339840,Tue Feb 13 08:15:56 +0000 2018
HY_4328,blackhairzz,963325636822487040,Tue Feb 13 08:15:04 +0000 2018
ba1675510,hjpaak,963325401815805952,Tue Feb 13 08:14:08 +0000 2018
ba1675510,TheBlueHouseKR,963325401815805952,Tue Feb 13 08:14:08 +0000 2018
HY_4328,blackhairzz,963325386988797954,Tue Feb 13 08:14:04 +0000 2018
kj196507,sdh4337,963325313169088512,Tue Feb 13 08:13:47 +0000 2018
minzzman,hjpaak,963324957655646209,Tue Feb 13 08:12:22 +0000 2018
RalphStrangis,tweetgrubes,963324701241036800,Tue Feb 13 08:11:21 +0000 2018
RalphStrangis,itsDJEJ,963324701241036800,Tue Feb 13 08:11:21 +0000 2018
RalphStrangis,leilarahimi,963324701241036800,Tue Feb 13 08:11:21 +0000 2018
THELAMA1024,137Fairy,963324479001673728,Tue Feb 13 08:10:28 +0000 2018
netcall1224,Vacance__,963324224772366337,Tue Feb 13 08:09:27 +0000 2018
samantha1ynn,Whitterz45,963324142547324928,Tue Feb 13 08:09:07 +0000 2018
FranceOlympique,aurorejean39,963324133361643520,Tue Feb 13 08:09:05 +0000 2018
kaitlinurka,backstreetboys,963324024854949889,Tue Feb 13 08:08:39 +0000 2018
hMTivuLXmqlagaB,hjpaak,963323868076130304,Tue Feb 13 08:08:02 +0000 2018
aimeebuch,AmberGlenn_,963323795208486912,Tue Feb 13 08:07:45 +0000 2018
colon1st,sfumare2,963323695090434048,Tue Feb 13 08:07:21 +0000 2018
netcall1224,618aquarium,963323537707515904,Tue Feb 13 08:06:43 +0000 2018
SVT_flower_369,shining_svt02,963323521106460672,Tue Feb 13 08:06:39 +0000 2018
WFLAAnnie,samgododge,963323513560997888,Tue Feb 13 08:06:37 +0000 2018
WFLAAnnie,WOLVTV,963323513560997888,Tue Feb 13 08:06:37 +0000 2018
MSChangYangSim,ppptec,963323410385313792,Tue Feb 13 08:06:13 +0000 2018
aimeebuch,ptoom,963323295746596864,Tue Feb 13 08:05:46 +0000 2018
netcall1224,618aquarium,963323118763745280,Tue Feb 13 08:05:03 +0000 2018
aimanpahan,cerapcapiq,963323066557243392,Tue Feb 13 08:04:51 +0000 2018
alexptachick,SandyHooper,963323035380989952,Tue Feb 13 08:04:43 +0000 2018
netcall1224,xp_mw,963322959724032000,Tue Feb 13 08:04:25 +0000 2018
MSChangYangSim,ppptec,963322861237620737,Tue Feb 13 08:04:02 +0000 2018
bbhxwillis,ahnjahleel,963322753871855616,Tue Feb 13 08:03:36 +0000 2018
asd699730,Miru_Utsu,963322692169433088,Tue Feb 13 08:03:22 +0000 2018
katriinapa,nick_naantali,963322518676230144,Tue Feb 13 08:02:40 +0000 2018
katriinapa,hsfi,963322518676230144,Tue Feb 13 08:02:40 +0000 2018
samantha1ynn,JoshSheltonLive,963322492625608704,Tue Feb 13 08:02:34 +0000 2018
samantha1ynn,chloekimsnow,963322492625608704,Tue Feb 13 08:02:34 +0000 2018
kwlee58,Schalom1004,963322197992509441,Tue Feb 13 08:01:24 +0000 2018
hottestbrolamp,hightaec,963322052282261504,Tue Feb 13 08:00:49 +0000 2018
ic_jt_,ic_kawaoto,963321656348360704,Tue Feb 13 07:59:15 +0000 2018
THELAMA1024,137Fairy,963321494200659968,Tue Feb 13 07:58:36 +0000 2018
asd699730,Miru_Utsu,963321430426370049,Tue Feb 13 07:58:21 +0000 2018
Okahkonen,teliafinland,963321414504755200,Tue Feb 13 07:58:17 +0000 2018
benpieper,shaunwhite,963321050397380608,Tue Feb 13 07:56:50 +0000 2018
kBmqzcpYhjewysD,Jeonsu0228,963320977219137536,Tue Feb 13 07:56:33 +0000 2018
kBmqzcpYhjewysD,EM_moonstar,963320977219137536,Tue Feb 13 07:56:33 +0000 2018
reneknottsports,ChantalBevard,963320792384598016,Tue Feb 13 07:55:49 +0000 2018
gulmokms1,hjpaak,963320782817394688,Tue Feb 13 07:55:46 +0000 2018
alexptachick,TwitterData,963320544291471360,Tue Feb 13 07:54:50 +0000 2018
DanikaJmama,FoxNews,963320309792174080,Tue Feb 13 07:53:54 +0000 2018
KKMJPKJBTS0922,Jeonsu0228,963320240405807104,Tue Feb 13 07:53:37 +0000 2018
KKMJPKJBTS0922,EM_moonstar,963320240405807104,Tue Feb 13 07:53:37 +0000 2018
LUHEN_RQ,badapple990,963319831838601218,Tue Feb 13 07:52:00 +0000 2018
hidemi4539,hjpaak,963319589957287936,Tue Feb 13 07:51:02 +0000 2018
iamjoonlee,sania_is_best,963319413687566339,Tue Feb 13 07:50:20 +0000 2018
goudatuyoshi,morugessoyo_bot,963319242144665600,Tue Feb 13 07:49:39 +0000 2018
Hai_iro_usagi,dlwngus1002,963319204492398592,Tue Feb 13 07:49:30 +0000 2018
Hai_iro_usagi,dlwngus1002,963319130039369728,Tue Feb 13 07:49:12 +0000 2018
karenbabe65,hjpaak,963319121747197953,Tue Feb 13 07:49:10 +0000 2018
karenbabe65,TheBlueHouseKR,963319121747197953,Tue Feb 13 07:49:10 +0000 2018
Hai_iro_usagi,Lacus224,963318983238627329,Tue Feb 13 07:48:37 +0000 2018
Hai_iro_usagi,dlwngus1002,963318983238627329,Tue Feb 13 07:48:37 +0000 2018
kim_woodeuk,hjpaak,963318860622385152,Tue Feb 13 07:48:08 +0000 2018
VasilyKonov,VStognienko,963318631642771456,Tue Feb 13 07:47:14 +0000 2018
marishiokayama,morugessoyo_bot,963318254742597633,Tue Feb 13 07:45:44 +0000 2018
valien_25,hightaec,963318205232988160,Tue Feb 13 07:45:32 +0000 2018
naj_mee93,MaisyMustapa,963318155455025152,Tue Feb 13 07:45:20 +0000 2018
netcall1224,618aquarium,963317994167259136,Tue Feb 13 07:44:42 +0000 2018
SkySportsLia,SportswomenSky,963317969068744704,Tue Feb 13 07:44:36 +0000 2018
SkySportsLia,aimee_fuller,963317969068744704,Tue Feb 13 07:44:36 +0000 2018
netcall1224,xp_mw,963317732362960896,Tue Feb 13 07:43:39 +0000 2018
Dalke97,maing0v0S2,963317552775553026,Tue Feb 13 07:42:56 +0000 2018
TeamSlovenia,pyeongchang2018,963317425700708352,Tue Feb 13 07:42:26 +0000 2018
SkySportsLia,Seun_MsAmazing,963317414082510848,Tue Feb 13 07:42:23 +0000 2018
tymk7108,chu_eunmiya,963316937668218880,Tue Feb 13 07:40:30 +0000 2018
JulieThibaudeau,CloutierV,963316891052793856,Tue Feb 13 07:40:19 +0000 2018
JulieThibaudeau,MikaelKingsbury,963316891052793856,Tue Feb 13 07:40:19 +0000 2018
Hai_iro_usagi,dlwngus1002,963316866683846656,Tue Feb 13 07:40:13 +0000 2018
badapple990,LUHEN_RQ,963316842541600768,Tue Feb 13 07:40:07 +0000 2018
fergyrg,pyeongchang2018,963316819833495552,Tue Feb 13 07:40:02 +0000 2018
fergyrg,FISCrossCountry,963316819833495552,Tue Feb 13 07:40:02 +0000 2018
MileHighRoach,sportsannouncin,963316732751302656,Tue Feb 13 07:39:41 +0000 2018
THELAMA1024,jangii_326,963316295629291520,Tue Feb 13 07:37:57 +0000 2018
iamjoonlee,gentrixle,963316286632546304,Tue Feb 13 07:37:54 +0000 2018
reneknottsports,ProducerStitch,963316100543913984,Tue Feb 13 07:37:10 +0000 2018
orakei2606,hjpaak,963316054377218048,Tue Feb 13 07:36:59 +0000 2018
reneknottsports,CassidyQuinn,963316024530550784,Tue Feb 13 07:36:52 +0000 2018
L0VESICK_XXX,y8nZ2WDlC7V179B,963315899682799617,Tue Feb 13 07:36:22 +0000 2018
L0VESICK_XXX,CNUM_2,963315899682799617,Tue Feb 13 07:36:22 +0000 2018
L0VESICK_XXX,L0VESICK_XXX,963315899682799617,Tue Feb 13 07:36:22 +0000 2018
ssa001023,SWITCH6900,963315894779756545,Tue Feb 13 07:36:21 +0000 2018
Nebulous_Sakura,Moment_hamayo,963315875615932416,Tue Feb 13 07:36:16 +0000 2018
MileHighRoach,AMIRossy,963315494685097984,Tue Feb 13 07:34:46 +0000 2018
Nebulous_Sakura,Moment_hamayo,963315477849153536,Tue Feb 13 07:34:42 +0000 2018
hjpaak,silence97,963315468197965824,Tue Feb 13 07:34:39 +0000 2018
hjpaak,s17221,963315468197965824,Tue Feb 13 07:34:39 +0000 2018
Nebulous_Sakura,Moment_hamayo,963315334219415552,Tue Feb 13 07:34:07 +0000 2018
KHOLMESlive,BeverlyNBCLA,963315256310226944,Tue Feb 13 07:33:49 +0000 2018
KHOLMESlive,HettyNBCLA,963315256310226944,Tue Feb 13 07:33:49 +0000 2018
KHOLMESlive,NBCLA,963315256310226944,Tue Feb 13 07:33:49 +0000 2018
MileHighRoach,23BakerT,963315156808744961,Tue Feb 13 07:33:25 +0000 2018
TigerTodd3,dragonwoman,963315119915593729,Tue Feb 13 07:33:16 +0000 2018
KHOLMESlive,DavidDouglasTV,963315101922091008,Tue Feb 13 07:33:12 +0000 2018
KHOLMESlive,NBCLA,963315101922091008,Tue Feb 13 07:33:12 +0000 2018
KHOLMESlive,chloekimsnow,963315101922091008,Tue Feb 13 07:33:12 +0000 2018
KHOLMESlive,HettyNBCLA,963315101922091008,Tue Feb 13 07:33:12 +0000 2018
ddol_ddol_li,super_0613,963314940432941056,Tue Feb 13 07:32:33 +0000 2018
MarkConnollyCBC,Christieluge,963314749353082880,Tue Feb 13 07:31:48 +0000 2018
herbmins,hjpaak,963314736522645504,Tue Feb 13 07:31:45 +0000 2018
ddol_ddol_li,BTS31867805,963314679459209216,Tue Feb 13 07:31:31 +0000 2018
yanickbourdon,MarcelHirscher,963314603521400838,Tue Feb 13 07:31:13 +0000 2018
yanickbourdon,VictorMJ73,963314603521400838,Tue Feb 13 07:31:13 +0000 2018
NIKKONlKKA,hightaec,963314405311049728,Tue Feb 13 07:30:26 +0000 2018
KONGLUNYS2HB,RedBeans93,963314029501411329,Tue Feb 13 07:28:56 +0000 2018
KONGLUNYS2HB,AceRavi,963314029501411329,Tue Feb 13 07:28:56 +0000 2018
NPDale,ARRIChannel,963314028167614465,Tue Feb 13 07:28:56 +0000 2018
ARTTAEC,hightaec,963313548351848448,Tue Feb 13 07:27:02 +0000 2018
JoRyanSalazar,erinhamlin,963313478999027712,Tue Feb 13 07:26:45 +0000 2018
keroyonklx,2018press,963313467888300032,Tue Feb 13 07:26:42 +0000 2018
iamjoonlee,RearAdBsBlog,963313334182297600,Tue Feb 13 07:26:11 +0000 2018
JeuneGuillou,NabilWakim,963313318310985728,Tue Feb 13 07:26:07 +0000 2018
Danshi_0613,ddol_ddol_li,963313297368887296,Tue Feb 13 07:26:02 +0000 2018
Hai_iro_usagi,dlwngus1002,963313292323176448,Tue Feb 13 07:26:01 +0000 2018
